codgeo;libgeo;an;med_disp
31439;Préserville;2020;29650
31440;Proupiary;2020;
31441;Prunet;2020;24580
31442;Puydaniel;2020;22760
31443;Puymaurin;2020;18600
31444;Puysségur;2020;22510
31445;Quint-Fonsegrives;2020;28120
31446;Ramonville-Saint-Agne;2020;24020
31447;Razecueillé;2020;
31448;Rebigue;2020;32480
31449;Régades;2020;21460
31450;Renneville;2020;24990
31451;Revel;2020;20570
31452;Rieucazé;2020;
31453;Rieumajou;2020;23090
31454;Rieumes;2020;21780
31455;Rieux-Volvestre;2020;21720
31456;Riolas;2020;
31457;Roquefort-sur-Garonne;2020;21760
31458;Roques;2020;24290
31459;Roquesérière;2020;27590
31460;Roquettes;2020;25710
31461;Rouède;2020;22120
31462;Rouffiac-Tolosan;2020;31250
31463;Roumens;2020;24330
31464;Sabonnères;2020;23100
31465;Saccourvielle;2020;
31466;Saiguède;2020;26950
31467;Saint-Alban;2020;22690
31468;Saint-André;2020;21640
31469;Saint-Araille;2020;22220
31470;Saint-Aventin;2020;
31471;Saint-Béat-Lez;2020;19360
31472;Saint-Bertrand-de-Comminges;2020;19970
31473;Saint-Cézert;2020;22910
31474;Saint-Christaud;2020;22090
31475;Saint-Clar-de-Rivière;2020;23960
31476;Saint-Élix-le-Château;2020;22060
31477;Saint-Élix-Séglan;2020;
31478;Saint-Félix-Lauragais;2020;22080
31479;Saint-Ferréol-de-Comminges;2020;
31480;Sainte-Foy-d'Aigrefeuille;2020;29200
31481;Sainte-Foy-de-Peyrolières;2020;25570
31482;Saint-Frajou;2020;22080
31483;Saint-Gaudens;2020;19340
31484;Saint-Geniès-Bellevue;2020;28560
31485;Saint-Germier;2020;26840
31486;Saint-Hilaire;2020;23340
31487;Saint-Ignan;2020;23850
31488;Saint-Jean;2020;25670
31489;Saint-Jean-Lherm;2020;31360
31490;Saint-Jory;2020;22090
31491;Saint-Julia;2020;22430
31492;Saint-Julien-sur-Garonne;2020;21980
31493;Saint-Lary-Boujean;2020;19760
31494;Saint-Laurent;2020;20120
31495;Saint-Léon;2020;25320
31496;Sainte-Livrade;2020;26580
31497;Saint-Loup-Cammas;2020;28170
31498;Saint-Loup-en-Comminges;2020;
31499;Saint-Lys;2020;23760
31500;Saint-Mamet;2020;21330
31501;Saint-Marcel-Paulel;2020;28390
31502;Saint-Marcet;2020;21180
31503;Saint-Martory;2020;19900
31504;Saint-Médard;2020;22800
31505;Saint-Michel;2020;21380
31506;Saint-Orens-de-Gameville;2020;25630
31507;Saint-Paul-sur-Save;2020;23430
31508;Saint-Paul-d'Oueil;2020;
31509;Saint-Pé-d'Ardet;2020;21670
31510;Saint-Pé-Delbosc;2020;19370
31511;Saint-Pierre;2020;29400
31512;Saint-Pierre-de-Lages;2020;29010
31513;Saint-Plancard;2020;19510
31514;Saint-Rome;2020;
31515;Saint-Rustice;2020;24780
31516;Saint-Sauveur;2020;24540
31517;Saint-Sulpice-sur-Lèze;2020;21240
31518;Saint-Thomas;2020;26030
31519;Saint-Vincent;2020;26070
31520;Sajas;2020;23160
31521;Saleich;2020;20670
31522;Salerm;2020;
31523;Salies-du-Salat;2020;20260
31524;Salles-et-Pratviel;2020;21410
31525;Salles-sur-Garonne;2020;23340
31526;La Salvetat-Saint-Gilles;2020;26320
31527;La Salvetat-Lauragais;2020;24930
31528;Saman;2020;18400
31529;Samouillan;2020;19010
31530;Sana;2020;21290
31531;Sarrecave;2020;
31532;Sarremezan;2020;
31533;Saubens;2020;27460
31534;Saussens;2020;25210
31535;Sauveterre-de-Comminges;2020;21450
31536;Saux-et-Pomarède;2020;23510
31537;Savarthès;2020;23250
31538;Savères;2020;22330
31539;Sédeilhac;2020;
31540;Ségreville;2020;26300
31541;Seilh;2020;30050
31542;Seilhan;2020;20060
31543;Sénarens;2020;21650
31544;Sengouagnet;2020;18160
31545;Sepx;2020;21850
31546;Seyre;2020;27070
31547;Seysses;2020;23400
31548;Signac;2020;
31549;Sode;2020;
31550;Soueich;2020;23000
31551;Tarabel;2020;24940
31552;Terrebasse;2020;21380
31553;Thil;2020;25220
31554;Touille;2020;21710
31555;Toulouse;2020;21730
31556;Les Tourreilles;2020;22340
31557;Tournefeuille;2020;28730
31558;Toutens;2020;23490
31559;Trébons-de-Luchon;2020;
31560;Trébons-sur-la-Grasse;2020;26630
31561;L'Union;2020;27270
31562;Urau;2020;21450
31563;Vacquiers;2020;26150
31564;Valcabrère;2020;23200
31565;Valentine;2020;20370
31566;Vallègue;2020;25900
31567;Vallesvilles;2020;28010
31568;Varennes;2020;26200
31569;Vaudreuille;2020;22850
31570;Vaux;2020;25210
31571;Vendine;2020;23060
31572;Venerque;2020;25810
31573;Verfeil;2020;25900
31574;Vernet;2020;24650
31575;Vieille-Toulouse;2020;43720
31576;Vieillevigne;2020;26490
31577;Vignaux;2020;26070
31578;Vigoulet-Auzil;2020;38610
31579;Villariès;2020;25650
31580;Villate;2020;25500
31581;Villaudric;2020;22990
31582;Villefranche-de-Lauragais;2020;23080
31583;Villematier;2020;24050
31584;Villemur-sur-Tarn;2020;21030
31585;Villeneuve-de-Rivière;2020;23720
31586;Villeneuve-Lécussan;2020;21860
31587;Villeneuve-lès-Bouloc;2020;26260
31588;Villeneuve-Tolosane;2020;23700
31589;Villenouvelle;2020;24250
31590;Binos;2020;
31591;Escoulis;2020;
31592;Larra;2020;25870
31593;Cazac;2020;
32001;Aignan;2020;18720
32002;Ansan;2020;
32003;Antras;2020;
32004;Arblade-le-Bas;2020;20870
32005;Arblade-le-Haut;2020;21330
32007;Ardizas;2020;25210
32008;Armentieux;2020;
32009;Armous-et-Cau;2020;
32010;Arrouède;2020;
32012;Aubiet;2020;22260
32013;Auch;2020;21170
32014;Augnax;2020;24010
32015;Aujan-Mournède;2020;
32016;Auradé;2020;28090
32017;Aurensan;2020;22190
32018;Aurimont;2020;22910
32019;Auterive;2020;23390
32020;Aux-Aussat;2020;20800
32021;Avensac;2020;
32022;Avéron-Bergelle;2020;19620
32023;Avezan;2020;
32024;Ayguetinte;2020;20840
32025;Ayzieu;2020;18170
32026;Bajonnette;2020;
32027;Barcelonne-du-Gers;2020;21230
32028;Barcugnan;2020;19670
32029;Barran;2020;20520
32030;Bars;2020;23760
32031;Bascous;2020;20350
32032;Bassoues;2020;17750
32033;Bazian;2020;
32034;Bazugues;2020;
32035;Beaucaire;2020;19400
32036;Beaumarchés;2020;20640
32037;Beaumont;2020;22820
32038;Beaupuy;2020;27350
32039;Beccas;2020;19550
32040;Bédéchan;2020;23670
32041;Bellegarde;2020;19070
32042;Belloc-Saint-Clamens;2020;21600
32043;Belmont;2020;21220
32044;Béraut;2020;24450
32045;Berdoues;2020;21220
32046;Bernède;2020;19950
32047;Berrac;2020;
32048;Betcave-Aguin;2020;
32049;Bétous;2020;
32050;Betplan;2020;19050
32051;Bézéril;2020;24000
32052;Bezolles;2020;16800
32053;Bézues-Bajon;2020;19350
32054;Biran;2020;23750
32055;Bivès;2020;20170
32056;Blanquefort;2020;
32057;Blaziert;2020;23950
32058;Blousson-Sérian;2020;
32059;Bonas;2020;20360
32060;Boucagnères;2020;24090
32061;Boulaur;2020;21270
32062;Bourrouillan;2020;24640
32063;Bouzon-Gellenave;2020;22270
32064;Bretagne-d'Armagnac;2020;20600
32065;Le Brouilh-Monbert;2020;20170
32066;Brugnens;2020;21320
32067;Cabas-Loumassès;2020;
32068;Cadeilhan;2020;
32069;Cadeillan;2020;
32070;Cahuzac-sur-Adour;2020;19280
32071;Caillavet;2020;22000
32072;Callian;2020;
32073;Campagne-d'Armagnac;2020;20500
32075;Cassaigne;2020;20530
32076;Castelnau-Barbarens;2020;21950
32077;Castelnau-d'Anglès;2020;
32078;Castelnau-d'Arbieu;2020;22380
32079;Castelnau d'Auzan Labarrère;2020;19280
32080;Castelnau-sur-l'Auvignon;2020;19940
32081;Castelnavet;2020;16060
32082;Castéra-Lectourois;2020;24020
32083;Castéra-Verduzan;2020;21010
32084;Castéron;2020;
32085;Castet-Arrouy;2020;17830
32086;Castex;2020;
32087;Castex-d'Armagnac;2020;19460
32088;Castillon-Debats;2020;20440
32089;Castillon-Massas;2020;23060
32090;Castillon-Savès;2020;25200
32091;Castin;2020;25410
32092;Catonvielle;2020;22160
32093;Caumont;2020;22400
32094;Caupenne-d'Armagnac;2020;20960
32095;Caussens;2020;21250
32096;Cazaubon;2020;18630
32097;Cazaux-d'Anglès;2020;18700
32098;Cazaux-Savès;2020;24650
32099;Cazaux-Villecomtal;2020;
32100;Cazeneuve;2020;17780
32101;Céran;2020;19820
32102;Cézan;2020;21120
32103;Chélan;2020;19450
32104;Clermont-Pouyguillès;2020;25720
32105;Clermont-Savès;2020;26460
32106;Cologne;2020;21570
32107;Condom;2020;19480
32108;Corneillan;2020;22050
32109;Couloumé-Mondebat;2020;18710
32110;Courrensan;2020;20380
32111;Courties;2020;
32112;Crastes;2020;22610
32113;Cravencères;2020;
32114;Cuélas;2020;20120
32115;Dému;2020;19520
32116;Duffort;2020;20930
32117;Duran;2020;24350
32118;Durban;2020;19840
32119;Eauze;2020;19180
32120;Encausse;2020;23780
32121;Endoufielle;2020;25340
32122;Esclassan-Labastide;2020;21220
32123;Escornebœuf;2020;24930
32124;Espaon;2020;24180
32125;Espas;2020;19390
32126;Estampes;2020;19600
32127;Estang;2020;18570
32128;Estipouy;2020;24260
32129;Estramiac;2020;17780
32130;Faget-Abbatial;2020;19250
32131;Flamarens;2020;21570
32132;Fleurance;2020;20230
32133;Fourcès;2020;21110
32134;Frégouville;2020;26710
32135;Fustérouau;2020;20480
32136;Galiax;2020;18440
32138;Garravet;2020;24270
32139;Gaudonville;2020;19590
32140;Gaujac;2020;
32141;Gaujan;2020;17390
32142;Gavarret-sur-Aulouste;2020;22590
32143;Gazaupouy;2020;22400
32144;Gazax-et-Baccarisse;2020;
32145;Gée-Rivière;2020;
32146;Gimbrède;2020;20170
32147;Gimont;2020;21580
32148;Giscaro;2020;
32149;Gondrin;2020;20370
32150;Goutz;2020;20750
32151;Goux;2020;
32152;Haget;2020;20350
32153;Haulies;2020;22100
32154;Homps;2020;21830
32155;Le Houga;2020;20850
32156;Idrac-Respaillès;2020;21340
32157;L'Isle-Arné;2020;21060
32158;L'Isle-Bouzon;2020;21390
32159;L'Isle-de-Noé;2020;21220
32160;L'Isle-Jourdain;2020;24000
32161;Izotges;2020;
32162;Jegun;2020;22360
32163;Jû-Belloc;2020;19320
32164;Juillac;2020;20140
32165;Juilles;2020;25470
32166;Justian;2020;20510
32167;Laas;2020;19620
32169;Labarthe;2020;23090
32170;Labarthète;2020;22390
32171;Labastide-Savès;2020;23890
32172;Labéjan;2020;21330
32173;Labrihe;2020;21620
32174;Ladevèze-Rivière;2020;19530
32175;Ladevèze-Ville;2020;21970
32176;Lagarde;2020;22910
32177;Lagarde-Hachan;2020;21830
32178;Lagardère;2020;
32180;Lagraulet-du-Gers;2020;19770
32181;Laguian-Mazous;2020;20520
32182;Lahas;2020;22340
32183;Lahitte;2020;25780
32184;Lalanne;2020;21240
32185;Lalanne-Arqué;2020;20760
32186;Lamaguère;2020;
32187;Lamazère;2020;19930
32188;Lamothe-Goas;2020;
32189;Lannemaignan;2020;
32190;Lannepax;2020;19000
32191;Lanne-Soubiran;2020;19340
32192;Lannux;2020;20810
32193;Larée;2020;21080
32194;Larressingle;2020;23850
32195;Larroque-Engalin;2020;
32196;Larroque-Saint-Sernin;2020;18900
32197;Larroque-sur-l'Osse;2020;23500
32198;Lartigue;2020;20920
32199;Lasserrade;2020;21380
32200;Lasséran;2020;24540
32201;Lasseube-Propre;2020;24660
32202;Laujuzan;2020;20260
32203;Lauraët;2020;20860
32204;Lavardens;2020;21450
32205;Laveraët;2020;21120
32206;Laymont;2020;21670
32207;Leboulin;2020;28050
32208;Lectoure;2020;20840
32209;Lelin-Lapujolle;2020;22350
32210;Lias;2020;27760
32211;Lias-d'Armagnac;2020;19250
32212;Ligardes;2020;20820
32213;Lombez;2020;21630
32214;Loubédat;2020;21550
32215;Loubersan;2020;21970
32216;Lourties-Monbrun;2020;21950
32217;Louslitges;2020;
32218;Loussous-Débat;2020;
32219;Lupiac;2020;18330
32220;Luppé-Violles;2020;21050
32221;Lussan;2020;22300
32222;Magnan;2020;20960
32223;Magnas;2020;
32224;Maignaut-Tauzia;2020;24200
32225;Malabat;2020;19240
32226;Manas-Bastanous;2020;
32227;Manciet;2020;19890
32228;Manent-Montané;2020;
32229;Mansempuy;2020;
32230;Mansencôme;2020;
32231;Marambat;2020;22230
32232;Maravat;2020;
32233;Marciac;2020;20180
32234;Marestaing;2020;26660
32235;Margouët-Meymes;2020;21460
32236;Marguestau;2020;
32237;Marsan;2020;21660
32238;Marseillan;2020;
32239;Marsolan;2020;21550
32240;Mascaras;2020;
32241;Mas-d'Auvignon;2020;19570
32242;Masseube;2020;19620
32243;Mauléon-d'Armagnac;2020;20180
32244;Maulichères;2020;20470
32245;Maumusson-Laguian;2020;21500
32246;Maupas;2020;20340
32247;Maurens;2020;25210
32248;Mauroux;2020;19490
32249;Mauvezin;2020;20830
32250;Meilhan;2020;
32251;Mérens;2020;
32252;Miélan;2020;19060
32253;Miradoux;2020;19900
32254;Miramont-d'Astarac;2020;21700
32255;Miramont-Latour;2020;22070
32256;Mirande;2020;20210
32257;Mirannes;2020;
32258;Mirepoix;2020;20880
32260;Monbardon;2020;
32261;Monblanc;2020;21720
32262;Monbrun;2020;26460
32263;Moncassin;2020;22020
32264;Monclar;2020;22050
32265;Monclar-sur-Losse;2020;22570
32266;Moncorneil-Grazan;2020;23250
32267;Monferran-Plavès;2020;19350
32268;Monferran-Savès;2020;24050
32269;Monfort;2020;21430
32270;Mongausy;2020;
32271;Monguilhem;2020;20660
32272;Monlaur-Bernet;2020;18780
32273;Monlezun;2020;20410
32274;Monlezun-d'Armagnac;2020;19350
32275;Monpardiac;2020;
32276;Montadet;2020;
32277;Montamat;2020;22510
32278;Montaut;2020;22880
32279;Montaut-les-Créneaux;2020;24310
32280;Mont-d'Astarac;2020;
32281;Mont-de-Marrast;2020;16440
32282;Montégut;2020;25050
32283;Montégut-Arros;2020;21070
32284;Montégut-Savès;2020;
32285;Montesquiou;2020;19790
32286;Montestruc-sur-Gers;2020;21190
32287;Monties;2020;
32288;Montiron;2020;22420
32289;Montpezat;2020;20980
32290;Montréal;2020;19840
32291;Mormès;2020;21700
32292;Mouchan;2020;21060
32293;Mouchès;2020;
32294;Mourède;2020;
32295;Nizas;2020;25630
32296;Nogaro;2020;18700
32297;Noilhan;2020;23950
32298;Nougaroulet;2020;23120
32299;Noulens;2020;
32300;Orbessan;2020;22200
32301;Ordan-Larroque;2020;24500
32302;Ornézan;2020;24650
32303;Pallanne;2020;
32304;Panassac;2020;20280
32305;Panjas;2020;22490
32306;Pauilhac;2020;21590
32307;Pavie;2020;23850
32308;Pébées;2020;
32309;Pellefigue;2020;
32310;Perchède;2020;21520
32311;Pergain-Taillac;2020;20100
32312;Pessan;2020;22700
32313;Pessoulens;2020;21940
32314;Peyrecave;2020;
32315;Peyrusse-Grande;2020;19050
32316;Peyrusse-Massas;2020;21530
32317;Peyrusse-Vieille;2020;
32318;Pis;2020;21000
32319;Plaisance;2020;20500
32320;Plieux;2020;21180
32321;Polastron;2020;21090
32322;Pompiac;2020;23730
32323;Ponsampère;2020;21670
32324;Ponsan-Soubiran;2020;
32325;Pouydraguin;2020;21260
32326;Pouylebon;2020;19500
32327;Pouy-Loubrin;2020;
32328;Pouy-Roquelaure;2020;21030
32329;Préchac;2020;22200
32330;Préchac-sur-Adour;2020;19320
32331;Preignan;2020;23760
32332;Préneron;2020;24060
32333;Projan;2020;19500
32334;Pujaudran;2020;28320
32335;Puycasquier;2020;19430
32336;Puylausic;2020;24590
32337;Puységur;2020;
32338;Ramouzens;2020;18570
32339;Razengues;2020;24930
32340;Réans;2020;20670
32341;Réjaumont;2020;22210
32342;Ricourt;2020;
32343;Riguepeu;2020;21280
32344;Riscle;2020;19650
32345;La Romieu;2020;21170
32346;Roquebrune;2020;20860
32347;Roquefort;2020;22860
32348;Roquelaure;2020;24250
32349;Roquelaure-Saint-Aubin;2020;
32350;Roquepine;2020;
32351;Roques;2020;
32352;Rozès;2020;16560
32353;Sabaillan;2020;20210
32354;Sabazan;2020;21620
32355;Sadeillan;2020;
32356;Saint-André;2020;21750
32357;Sainte-Anne;2020;22900
32358;Saint-Antoine;2020;22010
32359;Saint-Antonin;2020;23970
32360;Saint-Arailles;2020;19750
32361;Saint-Arroman;2020;20920
32362;Saint-Aunix-Lengros;2020;18560
32363;Sainte-Aurence-Cazaux;2020;
32364;Saint-Avit-Frandat;2020;
32365;Saint-Blancard;2020;19660
32366;Saint-Brès;2020;
32367;Saint-Christaud;2020;
32368;Sainte-Christie;2020;22650
32369;Sainte-Christie-d'Armagnac;2020;21550
32370;Saint-Clar;2020;20560
32371;Saint-Créac;2020;
32372;Saint-Cricq;2020;25670
32373;Sainte-Dode;2020;22320
32374;Saint-Élix-d'Astarac;2020;21040
32375;Saint-Élix-Theux;2020;
32376;Sainte-Gemme;2020;19880
32377;Saint-Georges;2020;25550
32378;Saint-Germé;2020;20000
32379;Saint-Germier;2020;25390
32380;Saint-Griède;2020;21520
32381;Saint-Jean-le-Comtal;2020;23410
32382;Saint-Jean-Poutge;2020;20730
32383;Saint-Justin;2020;18330
32384;Saint-Lary;2020;24580
32385;Saint-Léonard;2020;19260
32386;Saint-Lizier-du-Planté;2020;20900
32387;Saint-Loube;2020;
32388;Sainte-Marie;2020;23980
32389;Saint-Martin;2020;23260
32390;Saint-Martin-d'Armagnac;2020;21990
32391;Saint-Martin-de-Goyne;2020;22770
32392;Saint-Martin-Gimois;2020;
32393;Saint-Maur;2020;19060
32394;Saint-Médard;2020;21300
32395;Sainte-Mère;2020;20460
32396;Saint-Mézard;2020;19800
32397;Saint-Michel;2020;20580
32398;Saint-Mont;2020;20360
32399;Saint-Orens;2020;
32400;Saint-Orens-Pouy-Petit;2020;20590
32401;Saint-Ost;2020;
32402;Saint-Paul-de-Baïse;2020;
32403;Saint-Pierre-d'Aubézies;2020;
32404;Saint-Puy;2020;19580
32405;Sainte-Radegonde;2020;22030
32406;Saint-Sauvy;2020;22590
32407;Saint-Soulan;2020;19970
32408;Salles-d'Armagnac;2020;20560
32409;Samaran;2020;
32410;Samatan;2020;23280
32411;Sansan;2020;
32412;Saramon;2020;20590
32413;Sarcos;2020;
32414;Sarragachies;2020;21400
32415;Sarraguzan;2020;
32416;Sarrant;2020;22010
32417;La Sauvetat;2020;20780
32418;Sauveterre;2020;21220
32419;Sauviac;2020;21790
32420;Sauvimont;2020;
32421;Savignac-Mona;2020;21800
32422;Scieurac-et-Flourès;2020;
32423;Séailles;2020;
32424;Ségos;2020;21880
32425;Ségoufielle;2020;24920
32426;Seissan;2020;21570
32427;Sembouès;2020;
32428;Sémézies-Cachan;2020;
32429;Sempesserre;2020;21370
32430;Sère;2020;
32431;Sérempuy;2020;
32432;Seysses-Savès;2020;23870
32433;Simorre;2020;19570
32434;Sion;2020;19540
32435;Sirac;2020;24300
32436;Solomiac;2020;19180
32437;Sorbets;2020;18680
32438;Tachoires;2020;19510
32439;Tarsac;2020;21000
32440;Tasque;2020;19890
32441;Taybosc;2020;
32442;Terraube;2020;21370
32443;Termes-d'Armagnac;2020;18220
32444;Thoux;2020;25750
32445;Tieste-Uragnoux;2020;17800
32446;Tillac;2020;19190
32447;Tirent-Pontéjac;2020;
32448;Touget;2020;23180
32449;Toujouse;2020;19190
32450;Tourdun;2020;21600
32451;Tournan;2020;19170
32452;Tournecoupe;2020;20600
32453;Tourrenquets;2020;20760
32454;Traversères;2020;
32455;Troncens;2020;18720
32456;Tudelle;2020;
32457;Urdens;2020;22150
32458;Urgosse;2020;21360
32459;Valence-sur-Baïse;2020;19820
32460;Vergoignan;2020;21930
32461;Verlus;2020;
32462;Vic-Fezensac;2020;20050
32463;Viella;2020;20390
32464;Villecomtal-sur-Arros;2020;19840
32465;Villefranche-d'Astarac;2020;21690
32466;Viozan;2020;17760
32467;Saint-Caprais;2020;22270
32468;Aussos;2020;
33001;Abzac;2020;20090
33002;Aillas;2020;20890
33003;Ambarès-et-Lagrave;2020;21060
33004;Ambès;2020;20160
33005;Andernos-les-Bains;2020;26550
33006;Anglade;2020;20160
33007;Arbanats;2020;23330
33008;Porte-de-Benauge;2020;20950
33009;Arcachon;2020;26250
33010;Arcins;2020;23220
33011;Arès;2020;24840
33012;Arsac;2020;26450
33013;Artigues-près-Bordeaux;2020;23590
33014;Les Artigues-de-Lussac;2020;22220
33015;Arveyres;2020;24660
33016;Asques;2020;23350
33017;Aubiac;2020;22820
33018;Val de Virvée;2020;22450
33019;Audenge;2020;23280
33020;Auriolles;2020;17610
33021;Auros;2020;20490
33022;Avensan;2020;23630
33023;Ayguemorte-les-Graves;2020;24660
33024;Bagas;2020;21350
33025;Baigneaux;2020;21940
33026;Balizac;2020;21820
33027;Barie;2020;22290
33028;Baron;2020;23980
33029;Le Barp;2020;24900
33030;Barsac;2020;21280
33031;Bassanne;2020;24120
33032;Bassens;2020;20530
33033;Baurech;2020;24980
33034;Bayas;2020;21480
33035;Bayon-sur-Gironde;2020;21290
33036;Bazas;2020;20910
33037;Beautiran;2020;24590
33038;Bégadan;2020;20260
33039;Bègles;2020;22470
33040;Béguey;2020;21520
33042;Belin-Béliet;2020;22520
33043;Bellebat;2020;20780
33044;Bellefond;2020;20720
33045;Belvès-de-Castillon;2020;20900
33046;Bernos-Beaulac;2020;21410
33047;Berson;2020;21930
33048;Berthez;2020;21730
33049;Beychac-et-Caillau;2020;24910
33050;Bieujac;2020;21470
33051;Biganos;2020;23490
33052;Les Billaux;2020;22620
33053;Birac;2020;21410
33054;Blaignac;2020;20700
33055;Blaignan-Prignac;2020;21310
33056;Blanquefort;2020;24150
33057;Blasimon;2020;20340
33058;Blaye;2020;19150
33059;Blésignac;2020;23150
33060;Bommes;2020;22290
33061;Bonnetan;2020;26300
33062;Bonzac;2020;23900
33063;Bordeaux;2020;23860
33064;Bossugan;2020;
33065;Bouliac;2020;29240
33066;Bourdelles;2020;
33067;Bourg;2020;19930
33068;Bourideys;2020;
33069;Le Bouscat;2020;26430
33070;Brach;2020;23600
33071;Branne;2020;21490
33072;Brannens;2020;20170
33073;Braud-et-Saint-Louis;2020;19010
33074;Brouqueyran;2020;21760
33075;Bruges;2020;24600
33076;Budos;2020;21380
33077;Cabanac-et-Villagrains;2020;23950
33078;Cabara;2020;22900
33079;Cadarsac;2020;26740
33080;Cadaujac;2020;23600
33081;Cadillac-sur-Garonne;2020;19560
33082;Cadillac-en-Fronsadais;2020;23490
33083;Camarsac;2020;25810
33084;Cambes;2020;24840
33085;Camblanes-et-Meynac;2020;27500
33086;Camiac-et-Saint-Denis;2020;22200
33087;Camiran;2020;20210
33088;Camps-sur-l'Isle;2020;20220
33089;Campugnan;2020;20440
33090;Canéjan;2020;25220
33093;Capian;2020;23330
33094;Caplong;2020;18450
33095;Captieux;2020;20120
33096;Carbon-Blanc;2020;23000
33097;Carcans;2020;23160
33098;Cardan;2020;21450
33099;Carignan-de-Bordeaux;2020;27040
33100;Cars;2020;21850
33101;Cartelègue;2020;19590
33102;Casseuil;2020;19270
33103;Castelmoron-d'Albret;2020;
33104;Castelnau-de-Médoc;2020;22660
33105;Castelviel;2020;19790
33106;Castets et Castillon;2020;20830
33108;Castillon-la-Bataille;2020;15640
33109;Castres-Gironde;2020;24070
33111;Caudrot;2020;20640
33112;Caumont;2020;22270
33113;Cauvignac;2020;21110
33114;Cavignac;2020;20410
33115;Cazalis;2020;21070
33116;Cazats;2020;22210
33117;Cazaugitat;2020;18720
33118;Cénac;2020;27500
33119;Cenon;2020;18450
33120;Cérons;2020;22570
33121;Cessac;2020;21170
33122;Cestas;2020;28270
33123;Cézac;2020;21710
33124;Chamadelle;2020;21020
33125;Cissac-Médoc;2020;22140
33126;Civrac-de-Blaye;2020;20650
33127;Civrac-sur-Dordogne;2020;18980
33128;Civrac-en-Médoc;2020;20280
33129;Cleyrac;2020;20970
33130;Coimères;2020;24010
33131;Coirac;2020;21360
33132;Comps;2020;23320
33133;Coubeyrac;2020;
33134;Couquèques;2020;20840
33135;Courpiac;2020;20400
33136;Cours-de-Monségur;2020;19110
33137;Cours-les-Bains;2020;19630
33138;Coutras;2020;19840
33139;Coutures;2020;
33140;Créon;2020;21650
33141;Croignon;2020;24890
33142;Cubnezais;2020;21800
33143;Cubzac-les-Ponts;2020;22290
33144;Cudos;2020;20800
33145;Cursan;2020;25450
